Order Date,Order ID,Product 1,Product 2,Product Pair,Pair Count
2019-07-17,224760,AA Batteries (4-pack),Google Phone,AA Batteries (4-pack) + Google Phone,1
2019-07-07,224769,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-09,224780,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-07-09,224780,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-07-09,224780,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-29,224784,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-08,224789,27in FHD Monitor,34in Ultrawide Monitor,27in FHD Monitor + 34in Ultrawide Monitor,1
2019-07-03,224811,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-07-26,224840,AAA Batteries (4-pack),ThinkPad Laptop,AAA Batteries (4-pack) + ThinkPad Laptop,1
2019-07-05,224862,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-07-23,224881,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-30,224960,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-07-02,224967,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-06,224994,Flatscreen TV,ThinkPad Laptop,Flatscreen TV + ThinkPad Laptop,1
2019-07-29,225017,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-09,225045,AA Batteries (4-pack),iPhone,AA Batteries (4-pack) + iPhone,1
2019-07-20,225086,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-30,225106,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-21,225112,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-28,225122,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-03,225145,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-31,225171,Macbook Pro Laptop,USB-C Charging Cable,Macbook Pro Laptop + USB-C Charging Cable,1
2019-07-01,225232,Macbook Pro Laptop,USB-C Charging Cable,Macbook Pro Laptop + USB-C Charging Cable,1
2019-07-03,225250,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-14,225280,34in Ultrawide Monitor,AA Batteries (4-pack),34in Ultrawide Monitor + AA Batteries (4-pack),1
2019-07-04,225323,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-07-06,225326,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-07-14,225331,27in FHD Monitor,USB-C Charging Cable,27in FHD Monitor + USB-C Charging Cable,1
2019-07-03,225347,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-07-03,225347,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-03,225347,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-16,225350,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-06,225362,Macbook Pro Laptop,Wired Headphones,Macbook Pro Laptop + Wired Headphones,1
2019-07-26,225376,AA Batteries (4-pack),AAA Batteries (4-pack),AA Batteries (4-pack) + AAA Batteries (4-pack),1
2019-07-29,225401,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-24,225413,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-29,225428,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-07-08,225444,Apple Airpods Headphones,ThinkPad Laptop,Apple Airpods Headphones + ThinkPad Laptop,1
2019-07-24,225494,27in 4K Gaming Monitor,Bose SoundSport Headphones,27in 4K Gaming Monitor + Bose SoundSport Headphones,1
2019-07-24,225517,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-28,225543,27in FHD Monitor,AAA Batteries (4-pack),27in FHD Monitor + AAA Batteries (4-pack),1
2019-07-14,225578,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-07,225686,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-07-07,225686,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-07,225686,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-07-12,225710,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-07-16,225764,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-13,225766,27in 4K Gaming Monitor,Wired Headphones,27in 4K Gaming Monitor + Wired Headphones,1
2019-07-16,225785,AA Batteries (4-pack),Wired Headphones,AA Batteries (4-pack) + Wired Headphones,1
2019-07-15,225787,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-07-07,225788,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-21,225803,Macbook Pro Laptop,Wired Headphones,Macbook Pro Laptop + Wired Headphones,1
2019-07-06,225834,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-07-08,225852,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-28,225855,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-28,225859,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-01,225862,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-10,225897,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-13,225901,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-07-08,225910,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-28,225937,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-02,225959,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-11,225982,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-22,225991,27in FHD Monitor,Macbook Pro Laptop,27in FHD Monitor + Macbook Pro Laptop,1
2019-07-14,225992,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-05,226031,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-01,226094,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-27,226098,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-27,226108,AAA Batteries (4-pack),iPhone,AAA Batteries (4-pack) + iPhone,1
2019-07-25,226129,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-15,226147,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-13,226154,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-20,226188,Lightning Charging Cable,ThinkPad Laptop,Lightning Charging Cable + ThinkPad Laptop,1
2019-07-09,226217,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-27,226248,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-07-28,226278,20in Monitor,34in Ultrawide Monitor,20in Monitor + 34in Ultrawide Monitor,1
2019-07-26,226340,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-14,226383,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-04,226437,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-07-04,226437,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-04,226437,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-07,226471,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-15,226625,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-15,226625,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-15,226625,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-21,226627,20in Monitor,Macbook Pro Laptop,20in Monitor + Macbook Pro Laptop,1
2019-07-11,226659,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-07-23,226667,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-12,226711,27in FHD Monitor,Macbook Pro Laptop,27in FHD Monitor + Macbook Pro Laptop,1
2019-07-19,226726,ThinkPad Laptop,USB-C Charging Cable,ThinkPad Laptop + USB-C Charging Cable,1
2019-07-07,226729,AA Batteries (4-pack),Apple Airpods Headphones,AA Batteries (4-pack) + Apple Airpods Headphones,1
2019-07-01,226766,27in FHD Monitor,USB-C Charging Cable,27in FHD Monitor + USB-C Charging Cable,1
2019-07-22,226816,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-23,226867,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-13,226868,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-07-31,226901,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-07-31,226901,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-31,226901,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-07,226935,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-07,226935,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-07,226935,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-29,227007,27in FHD Monitor,USB-C Charging Cable,27in FHD Monitor + USB-C Charging Cable,1
2019-07-09,227012,AAA Batteries (4-pack),Lightning Charging Cable,AAA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-28,227093,27in 4K Gaming Monitor,Macbook Pro Laptop,27in 4K Gaming Monitor + Macbook Pro Laptop,1
2019-07-20,227107,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-11,227158,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-28,227178,Lightning Charging Cable,Wired Headphones,Lightning Charging Cable + Wired Headphones,1
2019-07-12,227192,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-10,227229,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-19,227292,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-29,227400,Google Phone,Macbook Pro Laptop,Google Phone + Macbook Pro Laptop,1
2019-07-29,227400,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-29,227400,Macbook Pro Laptop,Wired Headphones,Macbook Pro Laptop + Wired Headphones,1
2019-07-20,227401,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-20,227401,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-20,227401,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-10,227429,Google Phone,Lightning Charging Cable,Google Phone + Lightning Charging Cable,1
2019-07-20,227453,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-08-01,227521,AAA Batteries (4-pack),Wired Headphones,AAA Batteries (4-pack) + Wired Headphones,1
2019-07-18,227543,Bose SoundSport Headphones,Macbook Pro Laptop,Bose SoundSport Headphones + Macbook Pro Laptop,1
2019-07-13,227545,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-07-17,227556,27in FHD Monitor,USB-C Charging Cable,27in FHD Monitor + USB-C Charging Cable,1
2019-07-08,227565,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-07-26,227635,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-07-16,227661,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-07-01,227664,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-07-01,227664,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-07-01,227664,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-13,227668,34in Ultrawide Monitor,Apple Airpods Headphones,34in Ultrawide Monitor + Apple Airpods Headphones,1
2019-07-09,227708,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-07-07,227718,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-28,227727,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-28,227753,Google Phone,Lightning Charging Cable,Google Phone + Lightning Charging Cable,1
2019-07-25,227755,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-07-19,227774,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-17,227784,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-11,227809,Apple Airpods Headphones,USB-C Charging Cable,Apple Airpods Headphones + USB-C Charging Cable,1
2019-07-01,227821,27in FHD Monitor,Wired Headphones,27in FHD Monitor + Wired Headphones,1
2019-07-24,227828,34in Ultrawide Monitor,AA Batteries (4-pack),34in Ultrawide Monitor + AA Batteries (4-pack),1
2019-07-08,227843,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-26,227881,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-08,227890,Vareebadd Phone,Wired Headphones,Vareebadd Phone + Wired Headphones,1
2019-07-10,227893,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-08,227895,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-17,227940,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-22,227982,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-22,227982,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-22,227982,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-22,227984,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-20,228009,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-12,228011,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-09,228029,Apple Airpods Headphones,iPhone,Apple Airpods Headphones + iPhone,1
2019-07-06,228161,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-06,228172,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-15,228300,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-06,228355,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-11,228368,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-23,228369,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-08,228391,AAA Batteries (4-pack),USB-C Charging Cable,AAA Batteries (4-pack) + USB-C Charging Cable,1
2019-07-29,228457,Bose SoundSport Headphones,USB-C Charging Cable,Bose SoundSport Headphones + USB-C Charging Cable,1
2019-07-07,228482,Bose SoundSport Headphones,Wired Headphones,Bose SoundSport Headphones + Wired Headphones,1
2019-07-27,228489,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-07-06,228550,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-31,228592,Apple Airpods Headphones,Lightning Charging Cable,Apple Airpods Headphones + Lightning Charging Cable,1
2019-07-13,228631,27in 4K Gaming Monitor,Bose SoundSport Headphones,27in 4K Gaming Monitor + Bose SoundSport Headphones,1
2019-07-25,228688,34in Ultrawide Monitor,Wired Headphones,34in Ultrawide Monitor + Wired Headphones,1
2019-07-06,228701,USB-C Charging Cable,Vareebadd Phone,USB-C Charging Cable + Vareebadd Phone,1
2019-07-12,228714,Lightning Charging Cable,USB-C Charging Cable,Lightning Charging Cable + USB-C Charging Cable,1
2019-07-05,228725,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-20,228726,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-17,228744,Apple Airpods Headphones,Wired Headphones,Apple Airpods Headphones + Wired Headphones,1
2019-07-16,228758,AA Batteries (4-pack),USB-C Charging Cable,AA Batteries (4-pack) + USB-C Charging Cable,1
2019-07-27,228798,AA Batteries (4-pack),Flatscreen TV,AA Batteries (4-pack) + Flatscreen TV,1
2019-07-11,228808,AAA Batteries (4-pack),Vareebadd Phone,AAA Batteries (4-pack) + Vareebadd Phone,1
2019-07-05,228818,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-11,228851,AAA Batteries (4-pack),Google Phone,AAA Batteries (4-pack) + Google Phone,1
2019-07-28,228939,Bose SoundSport Headphones,Vareebadd Phone,Bose SoundSport Headphones + Vareebadd Phone,1
2019-07-18,228980,AA Batteries (4-pack),Lightning Charging Cable,AA Batteries (4-pack) + Lightning Charging Cable,1
2019-07-08,229020,Apple Airpods Headphones,Bose SoundSport Headphones,Apple Airpods Headphones + Bose SoundSport Headphones,1
2019-07-07,229046,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
2019-07-19,229063,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-19,229063,Google Phone,Wired Headphones,Google Phone + Wired Headphones,1
2019-07-19,229063,USB-C Charging Cable,Wired Headphones,USB-C Charging Cable + Wired Headphones,1
2019-07-22,229076,Lightning Charging Cable,iPhone,Lightning Charging Cable + iPhone,1
2019-07-24,229095,Wired Headphones,iPhone,Wired Headphones + iPhone,1
2019-07-28,229097,Google Phone,USB-C Charging Cable,Google Phone + USB-C Charging Cable,1
2019-07-01,229111,Bose SoundSport Headphones,Lightning Charging Cable,Bose SoundSport Headphones + Lightning Charging Cable,1
2019-07-25,229176,Bose SoundSport Headphones,Google Phone,Bose SoundSport Headphones + Google Phone,1
